570;437.601;437.338;437.125;436.93;436.71
580;437.633;437.349;437.121;436.916;436.693
590;437.672;437.369;437.126;436.911;436.685
600;437.707;437.383;437.124;436.899;436.67
610;437.735;437.389;437.115;436.88;436.648
620;437.761;437.391;437.101;436.857;436.622
630;437.781;437.388;437.082;436.828;436.591
640;437.798;437.381;437.06;436.796;436.558
650;437.81;437.369;437.031;436.758;436.52
660;437.814;437.347;436.993;436.712;436.473
670;437.819;437.328;436.959;436.67;436.431
680;437.824;437.306;436.922;436.625;436.387
690;437.815;437.272;436.873;436.568;436.332
700;437.808;437.238;436.825;436.513;436.279
710;437.79;437.192;436.764;436.446;436.215
720;437.772;437.147;436.705;436.382;436.154
730;437.758;437.104;436.649;436.32;436.097
740;437.744;437.065;436.598;436.265;436.046
750;437.719;437.015;436.537;436.201;435.987
760;437.692;436.963;436.475;436.136;435.928
770;437.664;436.911;436.413;436.073;435.871
780;437.63;436.854;436.349;436.008;435.814
790;437.599;436.802;436.291;435.95;435.763
800;437.562;436.745;436.228;435.889;435.711
810;437.524;436.689;436.17;435.832;435.663
820;437.488;436.637;436.115;435.781;435.621
830;437.452;436.587;436.064;435.733;435.583
840;437.413;436.537;436.016;435.69;435.549
850;437.378;436.495;435.976;435.655;435.524
860;437.344;436.457;435.941;435.627;435.505
870;437.314;436.425;435.915;435.606;435.493
880;437.285;436.396;435.892;435.59;435.485
890;437.256;436.371;435.875;435.58;435.483
900;437.236;436.357;435.867;435.579;435.489
910;437.22;436.349;435.867;435.584;435.5
920;437.205;436.344;435.869;435.592;435.514
930;437.198;436.347;435.88;435.607;435.532
940;437.193;436.354;435.893;435.624;435.55
950;437.195;436.365;435.909;435.641;435.568
960;437.2;436.38;435.926;435.658;435.582
970;437.209;436.396;435.941;435.67;435.59
980;437.221;436.411;435.953;435.676;435.589
990;437.235;436.424;435.958;435.672;435.573
1000;437.252;436.432;435.951;435.65;435.537
1010;437.268;436.431;435.928;435.607;435.473
1020;437.284;436.419;435.886;435.537;435.377
1030;437.296;436.391;435.817;435.432;435.235
1040;437.303;436.342;435.715;435.283;435.041
1050;437.304;436.267;435.567;435.073;434.77
1060;437.296;436.154;435.358;434.782;434.397
1070;437.278;436.002;435.084;434.401;433.91
1080;437.246;435.797;434.72;433.9;433.27
1090;437.199;435.534;434.259;433.265;432.455
1100;437.137;435.214;433.699;432.495;431.463
1110;437.051;434.796;432.971;431.496;430.172
1120;436.938;434.264;432.05;430.232;428.535
1130;436.795;433.606;430.912;428.671;426.507
1140;436.626;432.831;429.574;426.838;424.119
1150;436.414;431.867;427.917;424.574;421.17
1160;436.164;430.732;425.977;421.937;417.742
1170;435.864;429.378;423.68;418.834;413.726
1180;435.5;427.748;420.945;415.173;409.018
1190;435.076;425.87;417.839;411.06;403.776
1200;434.575;423.68;414.272;406.397;397.899
1210;434.001;421.213;410.333;401.324;391.589
1220;433.303;418.275;405.745;395.516;384.48
1230;432.522;415.067;400.853;389.437;377.164
1240;431.608;411.42;395.44;382.843;369.374
1250;430.58;407.452;389.721;376.023;361.482
1260;429.401;403.069;383.593;368.874;353.376
1270;428.034;398.195;376.994;361.344;345.015
1280;426.497;392.957;370.137;353.701;336.714
1290;424.815;387.495;363.224;346.17;328.705
1300;422.916;381.635;356.054;338.528;320.741
1310;420.767;375.364;348.645;330.806;312.86
1320;418.393;368.822;341.165;323.166;305.201
1330;415.775;362.022;333.643;315.635;297.788
1340;412.853;354.887;325.999;308.122;290.514
1350;409.768;347.822;318.666;301.048;283.778
1360;406.343;340.452;311.229;293.98;277.135
1370;402.599;332.897;303.809;287.031;270.684
1380;398.558;325.253;296.485;280.254;264.456
1390;394.185;317.504;289.237;273.628;258.428
1400;389.418;309.585;281.985;267.061;252.499
1410;384.401;301.798;275.012;260.815;246.914
1420;378.956;293.859;268.019;254.59;241.373
1430;373.014;285.728;260.97;248.352;235.844
1440;366.744;277.682;254.097;242.305;230.505
1450;360.24;269.847;247.496;236.523;225.422
1460;353.376;262.051;240.992;230.842;220.432
1470;346.072;254.248;234.551;225.233;215.518
1480;338.506;246.602;228.281;219.775;210.735
1490;330.4;238.85;221.961;214.273;205.911
1500;322.254;231.468;215.971;209.058;201.337
1510;313.904;224.241;210.109;203.939;196.833
1520;305.087;216.975;204.228;198.795;192.3
1530;295.911;209.757;198.388;193.674;187.777
1540;286.645;202.786;192.744;188.712;183.384
1550;277.011;195.834;187.105;183.735;178.965
1560;267.229;189.035;181.568;178.826;174.588
1570;257.484;182.503;176.229;174.07;170.334
1580;247.609;176.122;170.992;169.386;166.132
1590;237.673;169.893;165.845;164.756;161.959
1600;227.706;163.817;160.79;160.182;157.819
1610;217.953;158.042;155.955;155.782;153.822
1620;208.212;152.401;151.187;151.413;149.832
1630;198.604;146.964;146.549;147.135;145.907
1640;189.093;141.689;142.004;142.91;142.012
1650;179.672;136.538;137.514;138.703;138.109
1660;170.736;131.761;133.307;134.73;134.406
1670;161.7;126.962;129.016;130.637;130.562
1680;153.079;122.455;124.931;126.703;126.844
1690;144.849;118.188;120.995;122.867;123.189
1700;136.776;114.058;117.113;119.035;119.507
1710;129.009;110.153;113.366;115.282;115.864
1720;121.824;106.586;109.842;111.681;112.319
1730;114.699;103.105;106.262;107.921;108.546
1740;107.985;99.9567;102.82;104.15;104.648
1750;101.563;97.1289;99.2738;99.8763;99.8917
1760;95.4926;-nan;-nan;-nan;-nan
1770;-nan;-nan;-nan;-nan;-nan
